en,cn,count,r18
kikai sentai zenkaiger,奇凯战队 zenkaiger,98,0
kikuchi michitaka,菊池道高,98,0
kobayashi chizuru,小林千鹤,98,0
kosaka chihiro,小坂千寻,98,0
kotaro-nosuke,小太郎之助,98,0
kotone11152,kotone11152,98,0
kouhei (sxmas),口黑 (sxmas),98,0
kurano kun chi no futago jijou,仓野坤智之二子地条,98,0
kuroneko liger,黑猫狮虎,98,0
kusano houki,草野报喜,98,0
kuso zako choroin nishiga hachi,kuso zako choroin nishiga hachi,98,0
kutsuno,沓野,98,0
kyudoli,久道里,98,0
lab zero games,零实验室游戏,98,0
licking cum,舔精液,98,1
little match girl,火柴小姑娘,98,0
liumang tu shua p zhan,流氓兔刷p站,98,0
lo xueming,罗学明,98,0
m k,MK,98,0
mago,玛格,98,0
mamiina,玛米娜,98,0
mari (dream c club),玛丽（梦想 c 俱乐部）,98,0
marie antoinette (swimsuit caster) (third ascension) (fate),玛丽安托瓦内特（泳装施法者）（第三次提升）（命运）,98,0
marin (umi monogatari),marin (umi monogatari),98,0
maron (kagamikunn),马龙 (kagamikunn),98,0
medb (alluring chief warden look) (fate),medb（迷人的首席监狱长外观）（命运）,98,0
minakami rinka,水上林卡,98,0
minamoto no raikou (swimsuit lancer) (first ascension) (fate),minamoto no raikou（泳装枪手）（第一次升天）（命运）,98,0
mirea,米雷亚,98,0
mitsuki mitsuno,三月光野,98,0
mk (masatusaboten),mk (masatusaboten),98,0
mmrailgun,毫米轨道炮,98,0
mona (warioware),莫娜 (warioware),98,0
monaka ooji,大路最中,98,0
mygrimoire,魔典,98,0
n'doul,恩多尔,98,0
nagare ryoma,流龙马,98,0
nakachiruno,中千野,98,0
namamake,生名,98,0
nanamura,七村,98,0
nanase miri,七濑美里,98,0
nanpou (nanpou0021),南普 (nanpou0021),98,0
naoto (yandereheaven),naoto (yandereheaven),98,0
naoyama masaru,直山胜,98,0
nekoneko,猫猫,98,0
nina (breath of fire i),尼娜（火之气息一）,98,0
nonaka yuki,野中由纪,98,0
norue,诺尔,98,0
nougami neuro,nougami 神经,98,0
ohse,哦,98,0
onao,小尾,98,0
onboro (clunker),onboro（旧车）,98,0
onigiri (ocelot),饭团（豹猫）,98,0
orihime,织姬,98,0
p.i.t.d,坑,98,0
panpour,冷水猴,98,0
pansear,爆香猴,98,0
paseri (cookie),paseri（饼干）,98,0
pekora (jashin-chan dropkick),佩科拉（jashin-chan dropkick）,98,0
pellas (panix2383),佩拉斯 (panix2383),98,0
pendulum clock,摆钟,98,0
penguin maru (penginmaru),企鹅丸 (penginmaru),98,0
pepper fever,辣椒热,98,0
period (anony 83),期间（匿名 83）,98,0
phantasy star portable 2 infinity,梦幻之星便携 2 infinity,98,0
ping myu ring (tandohark),ping myu 戒指 (tandohark),98,0
pkpkpppk,pkpkpppk,98,0
pokemon cafe mix,口袋妖怪咖啡馆组合,98,0
porary,石斑鱼,98,0
puff (go! princess precure),粉扑（去吧！公主预治疗）,98,0
puyopuyo 7,普约普约 7,98,0
qlakwnd,qlakwnd,98,0
redpoke,红旗,98,0
reno (reno bunnino) (azur lane),雷诺 (reno bunnino) (碧蓝航线),98,0
repulse (azur lane),击退（碧蓝航线）,98,0
rin (fuwarin),rin (fuwarin),98,0
ritsuki,立纪,98,0
roman torchwick,罗马火炬威克,98,0
runaru,跑路,98,0
ryuujou kai ni (kancolle),ryuujou kai ni (kancolle),98,0
saimon tamaki,西门玉木,98,0
saint-louis (holy knight's resplendence) (azur lane),圣路易斯（圣骑士的辉煌）（碧蓝航线）,98,0
seaside,海边,98,0
sekimo,关毛,98,0
sella (fate),sella（命运）,98,0
shijuuhatte,四十八手,98,0
shimetta seiya,希梅塔星矢,98,0
shin kouchuu ouja mushiking,新口中欧加木食王,98,0
shingetsu takehito,神月武人,98,0
shinsono shiroko,shinsono shiroko,98,0
shionty,shionty,98,0
shiroyukimajima,白雪岛,98,0
shocking party,令人震惊的派对,98,0
shoohee,徐熙,98,0
shouhou (azur lane),守寿（碧蓝航线）,98,0
sneasler,大狃拉,98,0
sonic boom (game),音爆（游戏）,98,0
spas-12 (midsummer fruit) (girls' frontline),spas-12（仲夏水果）（少女前线）,98,0
spiked shoes,钉鞋,98,0
stiyl magnus,斯蒂尔马格纳斯,98,0
striped towel,条纹毛巾,98,0
suishin tenra,水心天罗,98,0
suta (clusta),suta (clusta),98,0
suzuno naru,铃野鸣,98,0
sylphiette (mushoku tensei),sylphiette (mushoku 紧张),98,0
tail flower,尾花,98,0
tailblue,蓝马尾,98,0
tanupo,塔努波,98,0
tatara kogasa (umbrella),tatara kogasa (伞),98,0
te toga,特托加,98,0
the atko,atko,98,0
theresa apocalypse (sakura rondo),特蕾莎启示录（樱花回旋曲）,98,0
toaru majutsu no index: endymion no kiseki,toaru majutsu no index: endymion no kiseki,98,0
toketou,托克头,98,0
toma (shinozaki),托马（筱崎）,98,0
tomifumi,富文,98,0
tonton (tonz159),汤顿 (tonz159),98,0
toon zelda,香椿塞尔达,98,0
torajirou (toraneko zirou),torajirou (toraneko zirou),98,0
toriningen,鸟人间,98,0
toucannon,铳嘴大鸟,98,0
trail,踪迹,98,0
tuka luna marceau,tuka luna marceau,98,0
ueda torini,上田托里尼,98,0
uhouhogorigori,uhouhogorigori,98,0
unagi sango,鳗鱼三五,98,0
utsugi (skydream),宇都木（空梦）,98,0
valve,阀门,98,0
vault suit,跳马套装,98,0
watanabe no tsuna (fate),渡边之纲（命运）98,98,0
wei miao,魏淼,98,0
wounds404,伤口404,98,0
wumumu,五木木,98,0
yamano (yamanoh),山野 (yamanoh),98,0
yamayoshi tanosuke,山吉田之介,98,0
yamiko,夜美子,98,0
yang fan,杨帆,98,0
yatani row,矢谷行,98,0
yellow quokka,黄色短尾矮袋鼠,98,0
yokaze (yokajie),yokaze (yokajie),98,0
yoshioka mitsuko,吉冈光子,98,0
zamazenta,藏玛然特,98,0
zelsius,泽尔修斯,98,0
zhi zhi/zu zu,直直/足足,98,0
zodiac (sekaiju),十二生肖 (sekaiju),98,0
act (xadachit),法案 (xadachit),97,0
akatsuki ikki,晓一辉,97,0
akazukin chacha,赤津茶茶,97,0
akuta hinako,久田雏子,97,0
alisia0812,alisia0812,97,0
alternate design,替代设计,97,0
aoi hana,葵花,97,0
aono meri,青野梅里,97,0
apostle,使徒,97,0
arisawa tatsuki,有泽辰树,97,0
arsenal,阿森纳,97,0
asagi (kabocha oukoku),朝木 (kabocha oukoku),97,0
asahina momoko,朝比奈桃子,97,0
asakura masatoki,朝仓正纪,97,0
atago kinue,爱宕金毛,97,0
awai shiro,葵四郎,97,0
ayatoki-1,绫时-1,97,0
azu,阿祖,97,0
badminton,羽毛球,97,0
bankai,卍解,97,0
bunny earmuffs,兔子耳罩,97,0
burning love (phrase),燃烧的爱（短语）,97,0
carly nagisa,卡莉渚,97,0
cellval,伪薮猫,97,0
chaa (korone-ze),chaa (korone-ze),97,0
chevalier d'eon (maid knight) (fate),chevalier d'eon (女仆骑士) (命运),97,0
chii aruel,奇阿鲁尔,97,0
chipmunk ears,花栗鼠耳朵,97,0
chocolate on foot,步行吃巧克力,97,0
command and conquer,命令与征服,97,0
cuon (kuon),库恩 (kuon),97,0
cure sparkle,治愈闪光,97,0
dark haruka,黑暗遥,97,0
desaku,脱作,97,0
dildo gag,假阳具堵嘴,97,1
doskoinpo,多斯科因波,97,0
dr. mario (game),博士。马里奥（游戏）,97,0
enumiyaa,枚举,97,0
esu (tasoesu),埃苏（tasoesu）,97,0
ethan (arknights),伊森（方舟之夜）,97,0
fancybetty,花式贝蒂,97,0
farmer,农民,97,0
figure skating dress,花样滑冰服,97,0
flasso,花瓶,97,0
flay allster,剥皮奥尔斯特,97,0
forehead flick,额头轻弹,97,0
fpanda,熊猫,97,0
fuji aoi,富士葵,97,0
fur bracelet,皮草手链,97,0
furim,弗林,97,0
ganmaganmo,干马干磨,97,0
garamgum,格拉姆,97,0
giant pangolin (kemono friends),巨型穿山甲 (kemono 朋友),97,0
gradient bikini,渐变比基尼,97,0
halftone texture,半色调纹理,97,0
hamburger-chan (hundredburger),hamburger-chan (hundredburger),97,0
hammann (rebellious summer) (azur lane),哈曼（叛逆的夏天）（碧蓝航线）,97,0
hands on own leg,双手放在自己的腿上,97,0
hao (haozz),好 (haozz),97,0
hasune,早音,97,0
henriette mystere,亨丽埃特·奥斯特,97,0
higashiyama kazuko,东山和子,97,0
higokumaru,绯玉丸,97,0
hinabita,雏田,97,0
hippogriff,鹰头马,97,0
hiraizumi (mugenkidousha),平泉 (mugenkidosha),97,0
hirako,平子,97,0
hiyori (princess connect!),hiyori（公主连接！）,97,0
hua jianghu zhi bei mo ting,华江湖之北摩亭,97,0
hybridmink,杂交貂,97,0
hyulla,呼啦,97,0
ip police tsuduki chan,ip 警察 tsuduki chan,97,0
japanese white-eye,日本白眼,97,0
jesse (pixiv34586727),杰西 (pixiv34586727),97,0
jong tu,钟图,97,0
junkyard,垃圾场,97,0
juubaori mashumaro,十保织真麻吕,97,0
k kanehira,k 金平,97,0
kaiko,海子,97,0
kaine (nier) (cosplay),凯恩（尼尔）（角色扮演）,97,0
kakimoto nao,柿本直,97,0
kamitani george,神谷乔治,97,0
kanekan,卡内坎,97,0
kanmuri (hanyifan30338),kanmuri (hanyifan30338),97,0
kaos art,花王艺术,97,0
karakuri pierrot (vocaloid),karakuri pierrot (vocaloid),97,0
katharine ohare,凯瑟琳奥哈雷,97,0
kazumasa,和正,97,0
ken (shutenndouji1),ken (shutenndouji1),97,0
kinu (azur lane),kinu（碧蓝航线）,97,0
kirarin369,麒麟369,97,0
kitahara mio,北原澪,97,0
kokorono arika,kokorono 有香,97,0
kozy,好,97,0
kratos aurion,奎托斯金星,97,0
krieg (skullgirls),克里格（骷髅女孩）,97,0
kudou makoto,工藤诚97,97,0
kuma yuu,隈研吾,97,0
kumoi takashi,云井隆,97,0
kurono mitsuki,黑野美月,97,0
lacrosse,棍网球,97,0
lafter frankland,弗兰克兰,97,0
lily bloomerchen,百合布卢默陈,97,0
lime (saber j),石灰（军刀 j）,97,0
lone nape hair,孤颈头发,97,0
mahou shoujo taisen,魔法少女大战97,97,0
makihara arina,卷原有菜,97,0
manicure,修指甲,97,0
march hare (alice in wonderland),三月兔（爱丽丝梦游仙境）,97,0
marriage certificate,结婚证,97,0
marui,丸井,97,0
master 1 (housamo),大师 1 (housamo),97,0
mathiamo13,马蒂亚莫13,97,0
meimu (infinity),美目（无限）,97,0
melailai,美来,97,0
menthako,薄荷脑,97,0
meteorite (arknights),陨石（方舟）,97,0
mika melatika,米卡梅拉蒂卡,97,0
mikami (mkm0v0),三神 (mkm0v0),97,0
mimuni362,mimuni362,97,0
minase (mmakina),minase (mmakina),97,0
mint (dewprism),薄荷（露珠）,97,0
misaki yuu,美咲悠,97,0
miyawaki sana,宫胁纱奈,97,0
momimaki,桃卷,97,0
monster hunter 3 g,怪物猎人 3 g,97,0
moyan,莫言,97,0
munseonghwa,文成花,97,0
murrue ramius,穆鲁拉米乌斯,97,0
muska,穆斯卡,97,0
n kamui,神威,97,0
nameless bard (genshin impact),无名吟游诗人（原神）,97,0
nanakura nanane,七仓七根,97,0
nashidrop,纳什德罗普,97,0
natsumi (ragtime),夏海（拉格泰姆）,97,0
natsunagi takaki,夏奈高木,97,0
nazo (mystery),nazo（神秘）,97,0
no neckwear,没有领带,97,0
nogi (acclima),nogi (acclima),97,0
normin (tales),诺明（故事）,97,0
noshiro kai ni (kancolle),noshiro kai ni (kancolle),97,0
octoshot (splatoon),octoshot (splatoon),97,0
okapi (kemono friends),霍加狓（kemono 朋友）,97,0
ophelia (madoka magica),奥菲莉亚（魔法小圆）,97,0
orianna (league of legends),奥莉安娜（英雄联盟）,97,0
otsukare,大冢,97,0
ougi (ihayasaka),扇子（ihayasaka）,97,0
oz ma33,盎司 ma33,97,0
panties around one finger,一根手指周围的内裤,97,1
pink bandana,粉红色头巾,97,0
power symbol-shaped pupils,电源符号形瞳孔,97,0
pump,泵,97,0
queen aldra,奥德拉王后,97,0
rahato,拉哈托,97,0
reichsadler,德意志标志,97,1
roasting,烘烤,97,0
ronye arabel,罗尼·阿拉贝尔,97,0
rosia (show by rock!!),罗西亚（摇滚表演！！）,97,0
ryu shou,流寿,97,0
sabamori,鲭守,97,0
sabotaged condom,被破坏的安全套,97,1
sakura (doors),樱花（门）,97,0
sakurasaka,樱坂,97,0
sayama yoshiki,早山佳树,97,0
sentape,送达,97,0
setona (daice),塞托纳 (daice),97,0
settyaro,塞蒂亚罗,97,0
shangri-la (azur lane),香格里拉（碧蓝航线）,97,0
shirouzu mairu,shirouzu maru,97,0
shuvi (shuvi1125),shuvi (shuvi1125),97,0
siegfried (granblue fantasy),齐格弗里德（碧蓝幻想）,97,0
sina (pokemon),新浪（口袋妖怪）,97,0
sizma,西兹玛,97,0
sola (solo0730),索拉 (solo0730),97,0
soulcalibur iii,灵魂之剑 iii,97,0
spartacus (fate),斯巴达克斯（命运）,97,0
stroller,婴儿车,97,0
subdermal port,皮下端口,97,0
sun wukong (cosplay),孙悟空 (cosplay),97,0
sunsun2812,sunsun2812,97,0
super sailor saturn,超级水手土星,97,0
suzume (princess connect!),suzume（公主连接！）,97,0
taillow,傲骨燕,97,0
takayama kisai,高山鬼斋,97,0
tamezou,为伴,97,0
tango (tn500),探戈 (tn500),97,0
tinker bell (disney),小叮当（迪士尼）,97,0
tks (526tks),tks (526tks),97,0
toe sucking,吮吸脚趾,97,0
toichi,东市,97,0
tomatika,番茄,97,0
tsukimi 50,月见 50,97,0
uchi no maid ga uzasugiru!,uchi no maid ga uzasugiru!,97,0
ushas,乌萨斯,97,0
vulcan (arknights),火神（方舟）,97,0
water tank,水箱,97,0
wii u,wii 你,97,0
wiping nose,擦鼻子,97,0
yasaka shuu,八坂修,97,0
yat sen (azur lane),中山（碧蓝航线）,97,0
yoshizawa hikoto,吉泽彦,97,0
yubel,于贝尔,97,0
yuugo (yu-gi-oh!),yuugo (yu-gi-oh!),97,0
zbura,兹布拉,97,0
zeroillya,零伊利亚,97,0
zuko,祖寇,97,0
001 (darling in the franxx),001（弗兰克斯的宠儿）,96,0
01 0219,01 0219,96,0
14 (vision5032),14（视觉5032）,96,0
1nupool,1个纽池,96,0
3.14,3.14,96,0
abiko yuuji,阿比子雄二,96,0
aiba asagi,相叶朝木,96,0
aizawa chizuru,相泽千鹤,96,0
akino (princess connect!),秋野（公主连接！）,96,0
akira ituki,akira ituki,96,0
akutsu (yuumi),akutsu (yuumi),96,0
almeida (granblue fantasy),阿尔梅达（碧蓝幻想）,96,0
amano tora,天野虎,96,0
ambriel (arknights),安布里尔（方舟之夜）,96,0
amiya (guard) (arknights),阿米娅（守卫）（方舟）,96,0
andrewcockroach,安德鲁蟑螂,96,0
angelise reiter,安吉丽丝·瑞特,96,0
ankle flower,脚踝花,96,0
annie mei,安妮梅,96,0
aogiri koukou game club,青雾光口游戏社,96,0
aoi ch.,葵 ch.,96,0
apple tree,苹果树,96,0
atsuko (blue archive),atsuko（蓝色档案）,96,0
azelweien,阿泽尔维恩,96,0
bail,保释,96,0
bakko,bakko,96,0
bastion (overwatch),堡垒（守望先锋）,96,0
beaten,殴打,96,0
black armband,黑色臂章,96,0
blue whale (kemono friends),蓝鲸 (kemono 朋友),96,0
blue21,蓝色21,96,0
bootjob,穿鞋足交,96,1
bride (fire emblem),新娘（火徽）,96,0
bugles,号角,96,0
c (rahit),c (拉希特),96,0
caisena,凯塞纳,96,0
camouflage tank top,迷彩背心,96,0
carp,鲤鱼,96,0
chef no kimagure salad,厨师没有 kimagure 沙拉,96,0
chocolate on pussy,巧克力在外阴上,96,1
chtholly nota seniorious,不是资深的,96,0
chyoling,乳清蛋白,96,0
claudia hortensia,克劳迪娅·霍滕西亚,96,0
climbing ladder,爬梯,96,0
clover earrings,三叶草耳环,96,0
cocoon,茧,96,0
cogita (pokemon),我思（口袋妖怪）,96,0
collapsed,倒塌,96,0
combusken,力壮鸡,96,0
comet (teamon),彗星（teamon）,96,0
commander shepard (female),谢泼德指挥官（女）,96,0
comp h's,比较,96,0
daigoman,代果人,96,0
daraz,达拉兹,96,0
data (mega man),数据（巨人）,96,0
deino (pokemon),deino (口袋妖怪),96,0
deyuyama,出游山,96,0
digital camera,数码相机,96,0
dirty ero,肮脏的 ero,96,0
dominator (gun),支配者（枪）,96,0
dore (gilles dore),多尔（吉尔斯多尔）,96,0
dororon enma-kun,dororon 炎魔君,96,0
draven,德莱文,96,0
dunbine,丹拜因,96,0
duto,杜托,96,0
east sha2,东沙2,96,0
ebi puri (ebi-ebi),ebi puri (ebi-ebi),96,0
echigo mitsutaka,越后光孝,96,0
eien no aselia,没有阿塞利亚,96,0
elijah baley,以利亚·贝利,96,0
face in hands,双手握脸,96,0
fantastic beasts and where to find them,神奇的野兽以及在哪里可以找到它们,96,0
fire axe,消防斧,96,0
flint (arknights),燧石（方舟）,96,0
flying car,飞行汽车,96,0
fujibejifu,富士贝吉夫,96,0
fujimaru (green sparrow),藤丸（绿麻雀）,96,0
fukasaku aoi,深作葵,96,0
fukumitsu (kirarirorustar),福光 (kirarirorustar),96,0
gangsta hold,黑帮举行,96,0
gedoooo,格杜,96,0
godot (ace attorney),戈多（王牌律师）,96,0
golden retriever,金毛猎犬,96,0
goshuushou-sama ninomiya-kun,御书守大人二宫君,96,0
guardians of the galaxy,银河护卫队,96,0
gum (jsr),口香糖 (jsr),96,0
hammerhead shark,双髻鲨,96,0
hands on eyewear,戴眼镜,96,0
hani haya,哈尼哈亚,96,0
headband removed,头带被移除,96,0
hemo (hemoroda),hemo (hemoroda),96,0
heriyama,平山,96,0
himejima gyoumei,姬岛行命,96,0
himeno mikoto,姬野美琴,96,0
honda takeshi,本田武士,96,0
hoshi mikan,星蜜柑,96,0
hoshino lily,星野百合,96,0
hotori (sion),霍托里（锡安）,96,0
hover vehicle,悬停车,96,0
hozumi rino,保住里诺,96,0
immersed,沉浸,96,0
independence (azur lane),独立（碧蓝航线）,96,0
inhye,仁惠,96,0
izumi kanata,金边泉,96,0
jarvan iv (league of legends),嘉文四世（英雄联盟）,96,0
jewelry bonney,珠宝邦尼,96,0
jixing renou,吉星人欧,96,0
jorori,乔罗里,96,0
julietta juris,朱丽叶法理,96,0
kagari liroi,kagari liroi,96,0
kagura mutsuki,神乐睦月,96,0
kaijumilk (milkchaotea),kaijumilk (milkchaotea),96,0
kajimakoto,鹿岛琴,96,0
kamuo,卡莫,96,0
kannagi cocoa,神奈木可可,96,0
karahai (31448823),卡拉海 (31448823),96,0
kashiwagi azusa,柏木梓,96,0
kasu kazu,卡苏卡祖,96,0
keith claes,基思·克拉斯,96,0
kiui (dagk8254),kiui (dagk8254),96,0
krs (karasu),krs (karasu),96,0
kumamon,熊本熊,96,0
kunitori,国取,96,0
kunizuka yayoi,国冢弥生,96,0
kurebayashi juri,吴林十里,96,0
kureha yuna,吴羽由奈,96,0
kuri (animejpholic),kuri（动漫）,96,0
kuro the divine heir,九郎神继承人,96,0
kuro yanagi,黑柳,96,0
kurun (kurun777),库润 (kurun777),96,0
lace-trimmed apron,蕾丝边围裙,96,0
lacrosse stick,曲棍球棒,96,0
lee sin,李信,96,0
lemrina vers envers,lemrina 与 envers,96,0
linfi-muu,linfi-muu,96,0
luke skywalker,卢克天行者,96,0
macne series,macne系列,96,0
mao (disgaea),毛（disgaea）,96,0
maro nie,马罗尼,96,0
marshadow,玛夏多,96,0
matsushita,松下,96,0
mecha-fiora,梅纳斯 菲奥伦,96,0
mejiro mcqueen (end of sky) (umamusume),mejiro mcqueen (天空尽头) (umamusume),96,0
messikid,梅西基德,96,0
metallican,金属素,96,0
mid-autumn festival,中秋节,96,0
mileina vashti,米莱娜·瓦什蒂,96,0
milim nova,米利姆新星,96,0
mimamui,咪咪咪,96,0
minutachi,minutachi,96,0
miyama yuuna,美山优奈,96,0
mochizuki mina,望月美奈,96,0
mountain pukuichi,山 pukuichi,96,0
mouth insertion,嘴巴插入,96,1
murasaki nyaa,村崎 nyaa,96,0
nail biting,咬指甲,96,0
nekonyan (inaba31415),nekonyan (inaba31415),96,0
nisego,新雪谷,96,0
norimaki (haru koubou),norimaki (haru koubou),96,0
noveske n4,诺维斯克 n4,96,0
oasis (magnitude711),绿洲（震级711）,96,0
orange (bibiko),橙色 (bibiko),96,0
organ (instrument),风琴（乐器）,96,0
oscar francois de jarjayes,奥斯卡·弗朗索瓦·德·贾贾耶斯,96,0
ozu yugurou,小津夕黑郎,96,0
paladin,圣骑士,96,0
pamphlet,小册子,96,0
parent and child,父母和孩子,96,0
patrat,探探鼠,96,0
peter pan (disney),彼得潘（迪士尼）,96,0
pillow (nutsfool),枕头（疯子）,96,0
play button,播放按钮,96,0
pocky in mouth,嘴巴很麻,96,0
precia testarossa,普雷西亚塔罗萨,96,0
qooo003,qooo003,96,0
rankasei,兰克西,96,0
rapa (heisei strawberry),rapa (平成草莓),96,0
re:lief ~shin'ai naru anata e~,re:lief ~shin'ai naru anata e~,96,0
reki (user rcrd4534),reki (用户 rcrd4534),96,0
reptile,爬行动物,96,0
ryp,ryp,96,0
ryudraw,ryudraw,96,0
sakuramochi1003,樱花年糕1003,96,0
sakuramori sumomo,樱森相扑,96,0
saltyicecream,咸味冰淇淋,96,0
sandslash,穿山王,96,0
satake shougo,佐竹守悟,96,0
sawada manami,泽田奈波,96,0
seisen cerberus,清泉地狱犬,96,0
senoo aiko,仙男爱子,96,0
senya fuurin,森雅风铃,96,0
shiguang dailiren,世光代人,96,0
shiitake (love live! sunshine!!),香菇（爱生活！阳光！！）,96,0
shirogane sara,白银萨拉,96,0
shirouzu myuuta,shirouzu myuuta,96,0
shiruko,白子,96,0
shitacemayo,希塔塞马约,96,0
shoe-ji,鞋机,96,0
single elbow pad,单肘垫,96,0
sket dance,小品舞,96,0
spyke (splatoon),斯派克 (splatoon),96,0
strea (sao),流 (sao),96,0
substance20,物质20,96,0
suke (share koube),suke (分享 koube),96,0
super famicom gamepad,超级 famicom 游戏手柄,96,0
super mario sunshine,超级马里奥阳光96,96,0
suzuki jirou,铃木次郎,96,0
suzumiya haruhi (young),凉宫春日（年轻）,96,0
suzushi moruto,suzushi moruto,96,0
swimsuit over clothes,泳衣套在衣服上,96,0
tamandua tail,塔曼杜瓦尾巴,96,0
tasting plate,品尝盘,96,0
tekuho no habo,tekuho no habo,96,0
toda kazuki,户田一树,96,0
totonii (totogoya),totonii (totogoya),96,0
tsurime-chan,吊梢眼酱,96,0
ultimate madoka (cosplay),终极小圆（角色扮演）,96,0
ume (datsuryokugen),梅（datsuryokugen）,96,0
valerie (pokemon),瓦莱丽（宠物小精灵）,96,0
viprpg,viprpg,96,0
watanuki fuuri,watanuki fuuri,96,0
wato (ko),wato (ko),96,0
weight gain,体重增加,96,0
western parotia (kemono friends),西部地区 (kemono 朋友),96,0
xiaolang,小狼(翼·年代记),96,0
yai (hachihito),亚伊（八人）,96,0
yamagami lucy,山神露西,96,0
yamano sachi,山野幸,96,0
yatsu murasaki,村崎八,96,0
yoshikita popuri,吉北popuri,96,0
yozakura tama,夜樱玉,96,0
yukitsuki kokoro,雪月心,96,0
yukiyoshi mamizu,间水幸芳,96,0
yurano (upao),yurano (upao),96,0
yurigasaki lulu,百合崎露露,96,0
yuugen no tei,幽玄之亭,96,0
zack (haiuinndo),扎克 (haiuinndo),96,0
zambiie,赞比亚,96,0
zero (zero kara hajimeru mahou no sho),零（零kara hajimeru mahou no sho）,96,0
zero-go,零走,96,0
zhaoyebai,兆业白,96,0
16 ban,16 禁令,95,0
78rr,78rr,95,0
7lark,7云雀,95,0
8 (yamalu),8（亚马鲁）,95,0
abusoru,abusoru,95,0
abyss mage (genshin impact),深渊法师（原神）,95,0
aisaka sayo,相坂小夜,95,0
akazaki yasuma,赤崎安真,95,0
aki eda,枝田明,95,0
algerie (white sand paradise) (azur lane),阿尔及利亚（白沙天堂）（碧蓝航线）,95,0
all-out attack,全力进攻,95,0
alternate size,备用尺寸,95,0
amano hagoromo,天野羽衣,95,0
ambulance,救护车,95,0
amesawa mokke,雨泽木克,95,0
andou tomoya,安藤友也,95,0
anny (yoai),安妮 (yoai),95,0
aoi yun,葵云,95,0
aq sipd,aq sipd,95,0
arawi keiichi (style),arawi keiichi (风格),95,0
asgore dreemurr,asgore dreemurr,95,0
ashu,阿舒,95,0
ayo (ayosanri009),ayo (ayosanri009),95,0
ayuanlv,阿园绿,95,0
beyond the vibes (idolmaster),超越共鸣 (idolmaster),95,0
blsh,脸红,95,0
blue angel,蓝色天使,95,0
breast sucking through clothes,透过衣服吸吮胸部,95,1
bullet bill,子弹法案,95,0
buntan,文丹,95,0
burnt food,烧焦的食物,95,0
busou shoujo machiavellism,busou shoujo machiavellism,95,0
c8oyk,c8oyk,95,0
cacturne,梦歌仙人掌,95,0
callan (callancoe),卡兰 (callancoe),95,0
camisole pull,吊带背心拉,95,0
capybara girl,水豚女孩,95,0
caracal ears,狞耳朵,95,0
carcano m1891 (girls' frontline),carcano m1891（少女前线）,95,0
cheek biting,咬脸颊,95,0
chibi maruko-chan,赤壁丸子酱,95,0
chikujouin magane,chikujouin magane,95,0
chiriko (atlanta),chiriko（亚特兰大）,95,0
clear card,清卡,95,0
cockatoo,凤头鹦鹉,95,0
cradily,摇篮百合,95,0
cuivre,酒,95,0
cum in bowl,射在碗里,95,1
cz75 (girls' frontline),cz75（少女前线）,95,0
ddt (darktrident),滴滴涕（暗三叉戟）,95,0
deep aqua mirror,深水镜,95,0
def (chronowarld),def (chronoward),95,0
demon pillar (fate),魔柱（命运）,95,0
detroit: become human,底特律：成为人类,95,0
devil (housamo),恶魔 (housamo),95,0
disgaea rpg,Disgaea RPG,95,0
dive to zone,潜入区域,95,0
dotsuco,豆豆,95,0
double insertion,双插入,95,1
dragon ball minus,龙珠减,95,0
dungeon toaster,地牢烤面包机,95,0
e=mc2 (mosimosi),e=mc2 (mosimosi),95,0
eden (honkai impact),伊甸园（本海冲击）,95,0
edward newgate,爱德华纽盖特,95,0
eien no sai tori,永不西托里,95,0
eisuto,eisuto,95,0
ekaterina kurae,叶卡捷琳娜·库拉,95,0
electivire,电击魔兽,95,0
elise (league of legends),伊莉丝（英雄联盟）,95,0
emoto reishi,江本灵芝,95,0
eun (elsword),恩（艾斯之剑）,95,0
evangelyne,伊文捷琳,95,0
falconry,猎鹰,95,0
feli (puyopuyo),费利 (puyopuyo),95,0
floette,花叶蒂,95,0
flower tact,花机智,95,0
frappuccino,星冰乐,95,0
fujimaru ritsuka (male) (mage's association uniform),fujimaru ritsuka（男）（魔术师协会制服）,95,0
gears of war,战争机器,95,0
grimmelsdathird,格林梅尔斯达第三,95,0
hand on goggles,戴上护目镜,95,0
hanshin tigers,阪神虎,95,0
hataraki ari,旗木有,95,0
highleg buruma,高开叉日式短裤,95,0
hikosan,彦山,95,0
hime granzchesta,格兰切斯塔,95,0
hirooka masaki,广冈正树,95,0
hoe-l,锄头,95,0
hoshi rasuku,星 rasuku,95,0
hoshimiya mukuro,星宫梦九郎,95,0
hrothgar,赫罗斯加尔,95,0
hurdle,跨栏,95,0
ichinose (sorario),一之濑 (sorario),95,0
ignite module,点燃模块,95,0
impossible vest,不可能的背心,95,0
in cage,在笼子里,95,0
ippus,伊普斯,95,0
isabelle (shadowverse),伊莎贝尔（shadowverse）,95,0
ishizu ishtar,石津伊斯塔,95,0
issho ni training,issho ni 培训,95,0
japanese otter (kemono friends),日本水獭（kemono 朋友）,95,0
jedah dohma,吉达多玛,95,0
jin nai,今奈,95,0
jito mesuki nitouhei,jito meuki nitouhei,95,0
john (a2556349),约翰 (a2556349),95,0
josie rizal,乔西·黎刹,95,0
kage houshi,影后士,95,0
kajino (aosansai),kajino (aosansai),95,0
