en,cn,count,r18
neko ni chikyuu,猫二chikyuu,137,0
neko-san (dim.dream),neko-san (dim.dream),137,0
nekomu,猫头鹰,137,0
netoge no yome wa onna no ko janai to omotta?,netoge no yome wa onna no ko janai to omotta?,137,0
nishizono chigusa,西园千草,137,0
noixen,诺克森,137,0
object in swimsuit,泳装物体,137,0
obstagoon,障碍物,137,0
offbeat,另类,137,0
orange hair ornament,橙色发饰,137,0
papino,帕皮诺,137,0
phantom (arknights),幻影（方舟之夜）,137,0
pig girl,猪女孩,137,0
platform,平台,137,0
poyoyo (nakiri ayame),poyoyo (nakiri ayame),137,0
quasarcake,类星体蛋糕,137,0
red corset,红色紧身胸衣,137,0
red: pride of eden,红色：伊甸园的骄傲,137,0
saaya (suisei no gargantia),小绫（水星没有 gargantia）,137,0
salmonid,鲑鱼,137,0
sasanomesi,萨萨诺梅西,137,0
seizon honnou valkyria (idolmaster),seizon honnou valkyria (偶像大师),137,0
sen (sen0910),森 (sen0910),137,0
sengo muramasa (touken ranbu),千吾村正（刀剑乱舞）,137,0
sewer grate,下水道格栅,137,0
shadow puppet,皮影戏,137,0
shovelwell,铲井,137,0
simon belmont,西蒙贝尔蒙特,137,0
sin (sin52y),罪 (sin52y),137,0
sin kiske,罪恶之吻,137,0
sora (sky s04),空（天空 s04）,137,0
spartan (halo),斯巴达（光环）,137,0
spykeee,间谍,137,0
squeezing testicles,挤压睾丸,137,0
steamroller,压路机,137,0
suesan,苏珊,137,0
suppository,栓剂,137,0
taihou (muse) (azur lane),太后（缪斯）（碧蓝航线）,137,0
taishou yakyuu musume,太守药休娘,137,0
takahashi mugi,高桥麦,137,0
team yell,团队呐喊,137,0
toy block,玩具积木,137,0
tsube aika,tsube aika,137,0
tuxedo kamen,燕尾服假面137,137,0
unclasped,解开,137,0
ushio kai ni (kancolle),ushio kai ni (kancolle),137,0
vaseraga,瓦塞拉加,137,0
vash the stampede,消除踩踏事件,137,0
wagashi928,和果子928,137,0
watakarashi,渡卡拉西,137,0
white wolf,白狼,137,0
wrist extended,手腕伸展,137,0
ymir (queen's blade),伊米尔（女王之刃）,137,0
yodare (3yami8),约达雷 (3yami8),137,0
yomoyama yotabanashi,yomoyama yotabanashi,137,0
yoshiwo,吉我,137,0
yoyokkun,优优坤,137,0
ysk!,哎呀！,137,0
yuki to hana,yuki to hana,137,0
yukke,呸,137,0
yunar,人民币,137,0
akagi (warship girls r),赤城 (军舰少女 r),136,0
akari (princess connect!),akari（公主连接！）,136,0
amahane madoka,天花小圆,136,0
anew returner,新回归者,136,0
angelic angel,天使天使,136,0
applin,申请,136,0
bad drawcrowd id,坏的drawcrowd id,136,0
barbecue,烧烤,136,0
bba1985,bba1985,136,0
bikko,比科,136,0
bison (arknights),野牛（方舟）,136,0
bra on head,头戴胸罩,136,0
briar rose (sinoalice),野蔷薇 (sinoalice),136,0
buna shimeji (keymush),buna shimeji (keymush),136,0
cheshire (summery date!) (azur lane),柴郡（夏日约会！）（碧蓝航线）,136,0
chikichi,千吉,136,0
cigarette holder,烟嘴,136,0
code: empress (elsword),代码：皇后（elsword）,136,0
darius (league of legends),大流士（英雄联盟）,136,0
demekyon,德米基恩,136,0
dokugamine riruka,dokugamine riruka,136,0
dougan calpis con,dougan calpis con,136,0
dragonmaterial,龙材料,136,0
dress grab,衣服抓斗,136,0
enuni,恩尤尼,136,0
ereraero,埃雷拉罗,136,0
finland (hetalia),芬兰（黑塔利亚）,136,0
flour,面粉,136,0
fortnite,堡垒之夜,136,0
fortune (last origin),财富（最后来源）,136,0
gekkou (geccomajin),月光（geccomajin）,136,0
giant otter (kemono friends) (kuro (kurojill)),巨水獭 (kemono friends) (kuro (kurojill)),136,0
hachiroku (maitetsu),八六（maitetsu）,136,0
halu-ca,halu-ca,136,0
hane (azelye),哈恩（azelye）,136,0
hare hare yukai,野兔 野兔 yukai,136,0
hasegawa kodaka,长谷川小高,136,0
head between thighs,大腿之间的头,136,0
heco (mama),heco (妈妈),136,0
heigani,黑加尼,136,0
hime (kaibutsu oujo),姬 (kaibutsu oujo),136,0
hinamori (18ar0),雏森 (18ar0),136,0
hooreng,浩然,136,0
hope estheim,希望埃斯特海姆,136,0
horz,水平,136,0
hotaru iori,萤火虫,136,0
inui sanagi,犬野薙,136,0
inukai isuke,犬井伊助,136,0
iron tager,铁塔格,136,0
jq,jq,136,0
kapura,卡普拉,136,0
karate,空手道,136,0
kashimoto riko,柏本梨子,136,0
kazukoto,和琴,136,0
kinsenka,金森卡,136,0
kiryu coco (dragon),桐生可可（龙）,136,0
kurono,黑野,136,0
kyoyakyo,京药京,136,0
lanturn,灯笼,136,0
lifting covers,起重盖,136,0
little princess,小公主,136,0
lor (roasyerizyonirapi),洛尔 (roasyerizyonirapi),136,0
male priest (dungeon and fighter),男神父（地下城与斗士）,136,0
maple tree,枫树,136,0
masaki (msk064),正树 (msk064),136,0
mayuzumi kai,Mayuzumi kai,136,0
mexif,墨西哥,136,0
michimaru (michi),道丸（道）,136,0
mk23 (girls' frontline),mk23（少女前线）,136,0
monster hunter 4,怪物猎人 4,136,0
moomintroll,姆明特罗,136,0
mr. mime,先生。哑剧,136,0
mutsuki riichi,睦月立一,136,0
nagomi yui,和美结衣,136,0
namazu,生津,136,0
ninoude (ninoude44),尼诺德 (ninoude44),136,0
nogoodlife,没有生活,136,0
ocha (ochappie),奥查 (ochappie),136,0
okunin,奥忍,136,0
oniyama831,鬼山831,136,0
orca hair ornament,逆戟鲸发饰,136,0
orchis,兰花,136,0
paper mario: the thousand year door,纸质马里奥：千年之门,136,0
pegashi,佩加西,136,0
pimp,皮条客,136,0
poochyena,小狗,136,0
puchiko,puchiko,136,0
quistis trepe,quistis 树状结构,136,0
rudeus greyrat,鲁德乌斯·格雷拉特,136,0
saiku (zvlku),saiku (zvlku),136,0
samejima mamimi,同岛真人美,136,0
sarong removed,纱笼被移除,136,0
satou samu,佐藤三木,136,0
sawa jaaji,萨瓦加吉,136,0
sewaddle,缝纫机,136,0
shion (tensei shitara slime datta ken),shion (tensei shitara slime datta ken),136,0
shouryuuken,升龙拳（豪油根）,136,0
shuri yasuyuki,首里康之,136,0
sinaooo,思诺欧,136,0
snuffy (vtuber),鼻烟 (vtuber),136,0
sooru0720,苏鲁0720,136,0
starkamisan,斯塔卡米桑,136,0
steyr aug,136 年 8 月,136,0
striped footwear,条纹鞋,136,0
sugimoto gang,杉本帮,136,0
sumaga,相扑,136,0
sushi (sashimise),寿司（刺身）,136,0
swadloon,襁褓,136,0
t-pose,T型姿势,136,0
tachibana omina,橘大名,136,0
taku1122,taku1122,136,0
tamakaga,玉鹰,136,0
tayuya (naruto),tayuya（火影忍者）,136,0
throwing poke ball,投掷精灵球,136,0
touyama nao,头山直,136,0
transformers (live action),变形金刚（真人）,136,0
tsumetai (tsurunoka),tsumetai (tsurunoka),136,0
tympole,鼓室,136,0
tyoko tanuki16,狸小子16,136,0
unohana retsu,unohana retsu,136,0
unryuu kai (kancolle),unryuu kai (kancolle),136,0
wolf o'donnell,沃尔夫·奥唐奈,136,0
wspread,wspread,136,0
wynn the wind charmer,永利风之使者,136,0
xkirara39x,xkirara39x,136,0
yotsunoha,四野叶,136,0
yutsuka (amyucca),yutsuka (amyucca),136,0
yuusha no kuse ni namaiki da,yuusha no kuse ni namaiki da,136,0
2010 fifa world cup,2010 年国际足联世界杯,135,0
adelbert steiner,阿德伯特·施泰纳,135,0
akiha (attract),秋叶（吸引）,135,0
albino (a1b1n0623),白化病 (a1b1n0623),135,0
alex (alexandoria),亚历克斯（亚历山大）,135,0
alipheese fateburn xvi,alipheese fateburn xvi,135,0
amphibia,两栖动物,135,0
anatomical nonsense,解剖学的废话,135,0
antaria,安塔利亚,135,0
arashiya,岚屋,135,0
arcane caitlyn,神秘的凯特琳,135,0
aru ra une,阿鲁拉 une,135,0
asagiri youko,朝雾洋子,135,0
aug (girls' frontline),八月（女子前线）,135,0
autumn-sacura,秋天的樱花,135,0
ayano (ayn398),绫野 (ayn398),135,0
ayano naoto,绫野直人,135,0
ayanokouji rem,绫小路雷姆,135,0
ayase-mio,绫濑澪,135,0
bait and switch,诱饵和开关,135,0
basketball jersey,篮球衫,135,0
batou,巴特（攻壳机动队）,135,0
batta (kanzume quality),batta (kanzume 品质),135,0
batter,面糊,135,0
battle effectiveness award,战斗力奖,135,0
beelzebub (manga),别西卜（漫画）,135,0
benjamin kirby tennyson,本杰明·柯比·坦尼森,135,0
black underwear,黑色内衣内裤,135,1
blackbuck (kemono friends),blackbuck (kemono 朋友),135,0
blackmail,胁迫,135,0
blonde dog girl (ri-net),金发狗女孩 (ri-net),135,0
blue hood,蓝色兜帽,135,0
bouen,布恩,135,0
business card,名片,135,0
butakoma 300g,肉豆蔻 300g,135,0
c.honey,亲爱的,135,0
campo flicker (kemono friends),campo 闪烁（kemono 朋友）,135,0
cardigan (arknights),开衫（arknights）,135,0
chaigidhiell,柴吉迪尔,135,0
cheken,切肯,135,0
cherry in the sun,阳光下的樱桃,135,0
chiyoko (oman1229),千代子 (oman1229),135,0
chopping,切碎,135,0
chosen undead,被选中的亡灵,135,0
choudenji robo combattler v,长传寺机器人战士 v,135,0
christophe giacometti,克里斯托夫·贾科梅蒂,135,0
clair vaux bernardus,克莱尔沃伯纳杜斯,135,0
clefable,皮可西,135,0
cofepig,cofepig,135,0
coughing blood,咳血,135,0
counting,数数,135,0
cradle (artist),摇篮（艺术家）,135,0
crosscounter,交叉攻击,135,0
daidou sayo,大豆小语,135,0
dainsleif (genshin impact),dainsleif (genshin Impact),135,0
diving helmet,潜水头盔,135,0
double breast sucking,双吸乳,135,1
dream hunter rem,梦想猎人雷姆,135,0
eeeeee,eeeeee,135,0
elfnein,艾尔芙奈茵,135,0
enpitsu01,enpitsu01,135,0
ero waifu,ero waifu,135,0
erotibot,色情机器人,135,1
est (fire emblem),est（火徽）,135,0
esther shen,沉以斯帖,135,0
ex albio,白化,135,0
fabric,纤维,135,0
female abyssal admiral (kancolle),女海军上将 (kancolle),135,0
female footjob,女性 脚交,135,1
finger gun to head,手指枪对着头部,135,0
firelight ekko,火光ekko,135,0
fishbowl helmet,鱼缸头盔,135,0
flyable heart,会飞的心,135,0
fox hair ornament,狐狸头饰,135,0
fujiwara warawara,藤原原,135,0
fukase,fukase,135,0
fumizuki kai ni (kancolle),fumizuki kai ni (kancolle),135,0
funyariko,风夜子,135,0
fushimi gaku,伏见学,135,0
fuuka academy uniform,fuuka 学院制服,135,0
gamecube,GameCube游戏机,135,0
genek,基因,135,0
geomancer (fft),风水师 (fft),135,0
geronimo (fate),杰罗尼莫（命运）,135,0
getting over it,克服它,135,0
gino,吉诺,135,0
gold bar,金条,135,0
gwayo,瓜约,135,0
hacko,哈科,135,0
half slime-chan,半史莱姆酱,135,0
hanabana tsubomi,花花 tsubomi,135,0
hanasato minori,花里小花,135,0
hands on penis,把手放在阴茎上,135,1
hane (hanetsuki),羽根（羽月）,135,0
haru (kyou),春 (kyou),135,0
haruhina purple,春雏紫,135,0
haura akitoshi,haura akitoshi,135,0
helena blavatsky (swimsuit archer) (third ascension) (fate),海伦娜·布拉瓦茨基（泳装弓箭手）（第三次提升）（命运）,135,0
hibimegane,雪碧根,135,0
higashigure,东雨,135,0
highleg dress,高筒连衣裙,135,0
hiide,隐藏,135,0
himetsuki luna,姬月露娜,135,0
hioyami,日见,135,0
hirase yuu,平濑悠,135,0
hisuian zoroark,翡翠佐罗亚克,135,0
hokori sakuni,宝织作国,135,0
horizon (apex legends),地平线（顶点传奇）,135,0
huangdanlan,黄丹兰,135,0
hyakuya yuuichirou,百也悠一郎,135,0
ijiro suika,井次郎 suika,135,0
ikemura hiroichi,池村弘一,135,0
imminent paizuri,迫在眉睫的 paizuri,135,1
isu (is88),伊苏 (is88),135,0
iuro,伊罗,135,0
iuui,iuui,135,0
jagdpanzer 38(t),jagdpanzer 38(t),135,0
jont,接头,135,0
joseph lee,约瑟夫·李,135,0
judge,法官,135,0
jungle gym,丛林健身房,135,0
k jin,千斤,135,0
kaidou j1,凯豆j1,135,0
kaito (vocaloid3),kaito (vocaloid3),135,0
kamen rider den-o,假面骑士电王135,135,0
kanagawa okinami ura,神奈川冲波浦,135,0
kangoku senkan,kangoku senkan,135,0
kawakami princess (umamusume),川上公主 (umamusume),135,0
kawaruhi,河鲁日,135,0
ken-1,肯-1,135,0
kinom (sculpturesky),kinom (雕塑),135,0
kirisaki akihito,切崎明仁,135,0
kirisu mafuyu,桐栖麻冬,135,0
koi to senkyo to chocolate,锦鲤到仙桥到巧克力,135,0
komatsu ibuki,小松伊木,135,0
kriegsmarine,海军陆战队,135,0
krizalid,库利扎里德,135,0
kubo tite (style),kubo tite (风格),135,0
kujibiki unbalance,kujibiki 不平衡,135,0
kumano (azur lane),熊野（碧蓝航线）,135,0
kurachi mizuki,仓知水树,135,0
kureaki (exit),kureaki（退出）,135,0
kurou (bcrow),九郎 (bcrow),135,0
kuwabara kazuma,桑原和马,135,0
kws,千瓦,135,0
love live! sunshine!! the school idol movie over the rainbow,爱生活！阳光！！彩虹上的校园偶像电影,135,0
luminous arc,发光弧线,135,0
m590 (girls' frontline),m590（少女前线）,135,0
maho (yakimorokoshi),maho（烧摩越）,135,0
majo no ie,majo no ie,135,0
maku-raku,幕乐,135,0
male harem,男性后宫,135,0
masirosu,马西罗苏,135,0
matsuri (matsuike),祭（松池）,135,0
mauko (girls und panzer),mauko（少女与装甲）,135,0
mebaru,元宝,135,0
medic (sekaiju),医生（sekaiju）,135,0
meowstic (female),喵星人（女性）,135,0
metal owl (aden12),金属猫头鹰 (aden12),135,0
miakis (gensou suikoden),miakis (gensou suikoden),135,0
microphone wand,麦克风棒,135,0
miiko (drops7),miiko (drops7),135,0
mikami komata,三上驹田,135,0
mikeco,麦克科,135,0
mini santa hat,迷你圣诞帽,135,0
miyano ururu,宫野ururu,135,0
mizuki ryuu,水木龙,135,0
mof,财政部,135,0
monk (ragnarok online),僧侣（仙境传说在线）,135,0
monokubo,单久保,135,0
morifumi,守文,135,0
moritan,莫里坦,135,0
moti coi,莫蒂科伊,135,0
moura (kenyuugetu),莫拉 (kenyuugetu),135,0
mutsuki face,mutsuki 脸,135,0
naba (take tonbo),naba（拿tonbo）,135,0
nina williams,尼娜威廉姆斯,135,0
no scar,没有疤痕,135,0
noriuma,典马,135,0
nuda,裸体,135,0
nude modeling,裸体模特,135,1
nyanko,斑（夏目友人帐）,135,0
onigiri (ginseitou),饭团(ginseitou),135,0
oomuro-ke,御室客,135,0
opal (pokemon),蛋白石（宠物小精灵）,135,0
orange peel,橘皮,135,0
osaragi hazumu,osaragi hazumu,135,0
otoshiro seira,大城诚良,135,0
p-chan (p-90),p-chan (p-90),135,0
peg leg,钉腿,135,0
perfect cell,完美细胞,135,0
pieck finger,挑手指,135,0
pizza (pizzania company),比萨（比萨尼亚公司）,135,0
plaid socks,格子袜,135,0
playing with hair,玩头发,135,0
plug (piercing),塞子（穿孔）,135,0
pokemon the movie: the power of us,电影口袋妖怪：我们的力量,135,0
post and rail fence,邮政和铁路围栏,135,0
pretty-purin720,漂亮的purin720,135,0
project x zone,项目 x 区,135,0
q-gaku,q-gaku,135,0
rafaelaaa,拉斐拉aa,135,0
rathalos,里欧雷斯,135,0
raybar,雷巴,135,0
raythalosm,光晕,135,0
red (girllove),红色 (girllove),135,0
registeel,雷吉斯奇鲁,135,0
riddle joker,谜语小丑,135,0
rinarisa,里纳里萨,135,0
ringeko-chan,ringeko-chan,135,0
rokurou rangetsu,六郎rangetsu,135,0
roux louka,卢卡,135,0
ruquia,露琪亚（问答魔法学院）,135,0
ryota tentei,凉太天帝,135,0
saber lion,剑狮,135,0
sagiri (kancolle) (cosplay),sagiri (kancolle) (cosplay),135,0
saliva swap,唾液交换,135,0
sara (kurome1127),萨拉 (kurome1127),135,0
sasaki (suzumiya haruhi),佐佐木（凉宫春日）,135,0
scarf on head,头上的围巾,135,0
school nurse,学校护士,135,0
seishou middle school uniform,西手中学制服,135,0
sencha (senchat),煎茶（煎茶）,135,0
sherlock holmes,福尔摩斯,135,0
sheva alomar,舍瓦阿洛马尔,135,0
shinano (dreams of the hazy moon) (azur lane),信浓（朦胧月之梦）（碧蓝航线）,135,0
shinto,神道教,135,0
skull573,头骨573,135,0
skywalker0610,天行者0610,135,0
so-class submarine,普通潜艇,135,0
soubi,搜比,135,0
souzou forest (vocaloid),搜走森林（VOCALOID）,135,0
spiked dildo,尖刺的假阳具,135,1
splatter background,飞溅背景,135,0
stuffed pig,酿猪,135,0
sunagimo (nagimo),sunagimo (nagimo),135,0
surge concerto,浪涌协奏曲,135,0
suruga dbh,骏河 dbh,135,0
suzuki (company),铃木（公司）,135,0
taker (flamestorm),接受者（火焰风暴）,135,0
tamachi kuwa,田町桑,135,0
tamandua ears,塔曼杜瓦耳朵,135,0
tanaka yuuichi,田中悠一,135,0
team flare,团队耀斑,135,0
team yell grunt,团队呼喊,135,0
teaspoon,茶匙,135,0
tewarusa,特瓦鲁萨,135,0
the caves of steel,钢铁洞穴,135,0
theresa (arknights),特蕾莎（方舟之夜）,135,0
tohno shiki (2),远野式 (2),135,0
tohoho (hoshinoyami),东宝（星野）,135,0
totaku (musha prune),totaku (musha prune),135,0
totenkopf,托滕科普夫党卫军,135,0
toudou aoi (jujutsu kaisen),toudou aoi (jujutsu kaisen),135,0
toudou naoya,豆豆直屋,135,0
toushinden,同心传,135,0
towa monaka,十和最中,135,0
tsuchiya ako,土屋赤子,135,0
two-tone sweater,双色毛衣,135,0
u.a. cheerleader uniform,UA 啦啦队制服,135,0
uka-no-mitama-no-kami (inakon),uka-no-mitama-no-kami (inakon),135,0
urara (sumairuclover),urara (sumairuclover),135,0
vaan,梵（最终幻想12）,135,0
vierzeck,维尔采克,135,0
vivy: fluorite eye's song,vivy：萤石之眼的歌,135,0
wakiyama tamami,胁山玉味,135,0
wang yujia,王雨佳,135,1
wanke,万科,135,0
warabi mochi (ehimedaisuki),芥末麻糬 (ehmedaisuki),135,0
warainaku,原作,135,0
warehouse,仓库,135,0
waver velvet (sensha otoko),摇摆天鹅绒 (sensha otoko),135,0
wendy (wendy's),温迪（温迪的）,135,0
winged unicorn,有翅膀的独角兽,135,0
xero,施乐,135,0
yamada hifumi,山田希文,135,0
yamadori yoshitomo,山通义智,135,0
yamato iori,大和八神,135,0
yanmarson,洋马森,135,0
yashiro (kancolle),八代 (kancolle),135,0
yatsuka (846),八冢 (846),135,0
yokaze japan,横风日本,135,0
yoshiki360,yoshiki360,135,0
yueko (jiayue wu),月子 (jiayue wu),135,0
yuki maru (yukimaru 1),雪丸 (雪丸 1),135,0
yukizen,雪前,135,0
yukkuri abuse,yukkuri 滥用,135,0
yuuki shuri,优树首里,135,0
yuzu modoki,柚子modoki,135,0
yuzuki (yuduame),柚木 (yuduame),135,0
z3 max schultz (kancolle) (cosplay),z3 max schultz (kancolle) (cosplay),135,0
zefrableu,zefrableu,135,0
zuo wei er,左薇儿,135,0
alisa boskonovich,艾丽莎·博斯科诺维奇,134,0
andreana (arknights),安德烈娜（方舟之夜）,134,0
argyle scarf,菱形围巾,134,0
arisen (dragon's dogma),兴起（龙的教条）,134,0
asicah,阿西卡,134,0
astra militarum,军用星舰,134,0
azure-maya,天蓝色玛雅,134,0
belfast (iridescent rosa) (azur lane),贝尔法斯特（彩虹色罗莎）（碧蓝航线）,134,0
bird nest,燕窝,134,0
blood on chest,胸口有血,134,0
broken condom,安全套破损,134,1
cbgb,CBGB,134,0
charlotte aulin,夏洛特奥林,134,0
chii-kun (seedyoulater),chii-kun (seedyoulater),134,0
conveyor belt,传送带,134,0
crescent choker,新月形项链,134,0
des,德,134,0
edogawa roman,江户川罗马,134,0
endsmall min,endsmall min,134,0
fire flower,火花,134,0
flamebringer (arknights),火焰使者（方舟）,134,0
fruit tart,水果馅饼,134,0
fujiya takao,富士屋高雄,134,0
genso,电源,134,0
grey sweater vest,灰色毛衣背心,134,0
grovyle,森林蜥蜴,134,0
gujira,古吉拉,134,0
gunsmith cats,枪匠猫,134,0
half moon,半个月亮,134,0
hamamoto ryuusuke,滨本龙介,134,0
hatachi,羽立,134,0
healthyman,健康人,134,0
hoso-inu,垂耳犬娘,134,0
hut,小屋,134,0
iihara nao,饭原直,134,0
invisible floor,隐形地板,134,0
izuka daisuke,伊冢大辅,134,0
j.h.,jh,134,0
jing hu,京湖,134,0
karigurashi no arrietty,karigurashi no arrietty,134,0
kawasemi27,川半27,134,0
kirasaka sayaka,木坂早香,134,0
kirikan,基里坎,134,0
klein (sao),克莱因 (sao),134,0
konnyaku (food),魔芋（食品）,134,0
kriemhild gretchen,克里姆希尔德·格雷琴,134,0
kudo shinobu,工藤忍,134,0
kumasteam,库马蒸汽,134,0
kurogane no linebarrel,黑金线筒,134,0
kurokin,黑金,134,0
landolt tamaki,兰多尔特玉木,134,0
laundromat,自助洗衣店,134,0
linde (fire emblem),林德（火徽）,134,0
lyra-kotto,天琴座,134,0
madarame harunobu,斑目春信,134,0
makiaato,马基亚托,134,0
malik caesars,马利克凯撒,134,0
margaretha sorin,玛格丽莎·索林,134,0
marona (phantom brave),马罗娜（幻影勇者）,134,0
mary skelter,玛丽·斯凯尔特,134,0
master chief,士官长,134,0
matsukawa (pale scarlet),松川（淡红色）,134,0
minami aomori,南青森,134,0
miyukiyo,美雪,134,0
mizuki gyokuran,水木玉兰,134,0
mj (11220318),兆焦耳 (11220318),134,0
moshihimechan,134,134,0
muchourin,無兆鈴（苍翼默示录白金的武器）,134,0
nagimiso,凪味噌,134,0
nanami sano,佐野七海,134,0
natsu hotaru,夏萤,134,0
neki-t,neki-t,134,0
nogizaka haruka,乃木坂遥,134,0
nohhun,菜饭,134,0
note2000,注意2000,134,0
nuclear weapon,核武器,134,0
ohara tometa,大原番茄,134,0
onodera karen,小野寺卡伦,134,0
oversized zipper,超大拉链,134,0
pestle,杵,134,0
pile of skulls,一堆头骨,134,0
polka dot umbrella,波点伞,134,0
pon (shind 997),pon (shind 997),134,0
punishment,惩罚,134,0
qubeley,卡碧尼（机动战士Z敢达）,134,0
quimbaya airplane,金巴亚飞机,134,0
raditz,拉蒂兹（龙珠）,134,0
richelieu (warship girls r),黎塞留（军舰少女 r）,134,0
ryekie (live a hero),ryekie（活出英雄）,134,0
sai (weapon),sai (武器),134,0
sakra devanam (elsword),sakra devanam（艾斯之剑）,134,0
salanchu,萨兰楚,134,0
segment display,分段显示,134,0
setsuna (fire emblem),setsuna（火徽）,134,0
shears,大剪刀,134,0
shirihime,白姬,134,0
shiromanta (character),shiromanta（字符）,134,0
shouni (sato3),shouni (sato3),134,0
skyrick9413,斯凯里克9413,134,0
splatoon (manga),喷射战士（漫画）,134,0
string of light bulbs,一串灯泡,134,0
striped leotard,条纹紧身衣,134,0
sutoroa,苏托阿,134,0
suuru,苏鲁,134,0
suzuharu toufu,铃春豆腐,134,0
suzumori uina,铃森 uina,134,0
takanae kyourin,高苗杏林,134,0
takashi shirogane,白银隆,134,0
taro (ultrataro),芋头 (ultrataro),134,0
tasmanian devil tail,塔斯马尼亚恶魔尾巴,134,0
temu,特木,134,0
teresa (claymore),特蕾莎（克莱莫）,134,0
thumb in pocket,拇指放在口袋里,134,0
title page,扉页,134,0
to heart 2 xrated,至心 2 xrated,134,1
toru nagase,长濑彻,134,0
tsuka,冢,134,0
tsukasa yuuki,杉菜结城,134,0
u rin,你林,134,0
ulquiorra cifer,乌尔奇奥拉西弗,134,0
wagashi (dagashiya),和果子 (dagashiya),134,0
wakui rumi,wakui rumi,134,0
whale shark,鲸鲨,134,0
whoopsatro,呐喊,134,0
william shakespeare (fate),威廉·莎士比亚（命运）,134,0
wooden staff,木杖,134,0
yosaku (roach),洋作（蟑螂）,134,0
yue (tada no saboten),月（多田的破坏者）,134,0
yukari (rihenara doll),yukari (rihenara 娃娃),134,0
zipang (zip@ng works),zipang (zip@ng 作品),134,0
zoza,佐扎,134,0
ace of diamonds,钻石王牌,133,0
achievement unlocked,成就解锁,133,0
aetherion,以太离子,133,0
alia (mega man),其他（超级男人）,133,0
alucard (castlevania),alucard (恶魔城),133,0
apple on head,头上的苹果,133,0
arai harumaki,新井春卷,133,0
asya,阿夏,133,0
august von parseval (the conquered unhulde) (azur lane),august von parseval（被征服的 unhulde）（蔚蓝车道）,133,0
avatar (lineage 2),化身（世袭 2）,133,0
b-pang,b-pang,133,0
barry nah,巴里罗,133,0
bee costume,蜜蜂服装,133,0
beldum,铁哑铃,133,0
bluez,蓝兹,133,0
broken moon,残月,133,0
candle wax,蜡烛蜡,133,1
cat o' nine tails,九尾猫,133,0
championship belt,冠军腰带,133,0
chocolate on hand,手头上的巧克力,133,0
cosmos (flower),宇宙（花）,133,0
cross (weapon),十字架（武器）,133,0
cum on back,射在后面,133,1
dantes ward,但丁病房,133,0
dark angel olivia,黑暗天使奥利维亚,133,0
dick gumshoe,迪克刑警,133,1
eizen (tales),eizen（故事）,133,0
england,英国,133,0
fairy knight tristan (second ascension) (fate),仙侠骑士特里斯坦（第二次升天）（命运）,133,0
fouriasensei,富丽雅,133,0
fubuki atsuya,吹雪厚也,133,0
fushitasu,富士达苏,133,0
fuugetsu oreha ikiru,风月 oreha ikiru,133,0
game boy advance,游戏男孩前进,133,0
gensou suikoden iv,幻兽水光传 iv,133,0
gerotan,格罗坦,133,0
getsuyou yasumi,月夜安实,133,0
girlish number,少女数字,133,0
girotin ginza,girotin 银座,133,0
gomashio (goma feet),gomashio (goma 脚),133,0
hamster girl,仓鼠女孩,133,0
hanazono yurine,hanazono yurine,133,0
hapi (fire emblem),hapi（火徽）,133,0
hareta,哈雷塔,133,0
harukana receive,harukana 收到,133,0
haruna (blue archive),榛名（蓝色档案）,133,0
hisin,组氨酸,133,0
hiwatari rin,hiwatari rin,133,0
holding carrot,拿着胡萝卜,133,0
holding legwear,持腿裤,133,0
hyuuga hanabi,日向花火,133,0
ibuki munemasa,ibuki munemasa,133,0
illyasviel von einzbern (swimsuit archer) (second ascension),illyasviel von einzbern（泳装弓箭手）（第二次提升）,133,0
irisu kyouko,入栖杏子,133,0
it (stephen king),它（斯蒂芬·金）,133,0
jiraiya (naruto),自来也（火影忍者）,133,0
jirusu,吉鲁苏,133,0
kadoi aya,门井绫,133,0
kikivi,基基维,133,0
kuchibashi (9180),口桥 (9180),133,0
kumonji aruto,kumonji aruto,133,0
kuroihato,黑井鸠,133,0
kuronuma sawako,黑沼泽和子,133,0
kuse (0201),久濑 (0201),133,0
l (matador),l (斗牛士),133,0
lace-up top,系带上衣,133,0
leather skirt,皮裙,133,0
longlong (drasdr7513),龙龙 (drasdr7513),133,0
lycanroc (dusk),lycanroc（黄昏）,133,0
maburu (lojyq1eur3e8bit),马布鲁 (lojyq1eur3e8bit),133,0
macross plus,宏加号,133,0
maiden in black,黑衣少女133,133,0
mannosuke,森近霖之助,133,0
marinette dupain-cheng,马里内特·杜潘成,133,0
marth (fire emblem awakening),marth（火徽觉醒）,133,0
maruwa tarou,丸和太郎,133,0
mikomiko (mikomikosu),mikomiko (mikomikosu),133,0
mistrail,误入歧途,133,0
mochiki,年糕,133,0
mokyu,莫急,133,0
monster hunter frontier,怪物猎人边境,133,0
morino ichigo,森野一护,133,0
moroyan,莫罗扬,133,0
mushroom on head,蘑菇头,133,0
musume (yuunama),娘（yuunama）,133,0
na! (na'mr),呐！ (na'mr),133,0
neck bobbles,脖子起泡,133,0
nikism,尼克主义,133,0
niku-name,名字,133,0
niles (fire emblem),奈尔斯（火徽）,133,0
nishigori atsushi,西郡厚寿司,133,0
nixeu,尼克苏,133,0
nobile1031,贵族1031,133,0
nobuyoshi-zamurai,Nobuyoshi-zamurai,133,0
nori (akusei shinseibutsu),紫菜 (akusei shinseibutsu),133,0
